AIG,BABA,FANG,FB,GS,IBM,Macy,Morgan_Stanley,MSFT,Sears,SP_500,TWTR,
0.0024112,-0.0027051,-0.00137221,-0.00272356,0.000590937,-0.000844787,0.00205485,-0.00305005,-0.00151926,0,-0.000542644,-0.00329671,
-0.000185271,-0.00130853,-0.0136527,0,-0.0020429,0,-0.0028463,0.00221914,0,0,-0.000159364,0.00137495,
0,-0.00299738,0.000173989,-0.000909504,0,0,0,0,-0.00065182,0,-0.000577908,0,
-0.00222593,0.000468933,-0.005058,0.000259943,-0.000645995,0.000130014,0.000158341,-0.0027747,0,-0.00562677,0.00027405,-0.00357881,
0,0.00168634,0.000873897,0.000259875,5.38488e-05,-6.50047e-05,0.000474871,0.000555556,0,-0.000627156,0.000343702,-0.000275824,
0.000371333,0.000187196,0.000873134,-0.000129929,-0.000161555,0.000519919,0.000632811,-0.000555556,-0.000217368,0,-8.96499e-05,0.00275482,
0.000185615,0.000748433,-0.00157219,0.000779322,0.000699884,6.49709e-05,-0.000158165,0.0011108,0.00108637,-0.00282708,0.000278884,-0.00082565,
-0.00148588,-0.000654848,0.00122303,-0.000519481,0.000269056,-0.00058489,-0.00126622,-0.000832986,-0.000434405,0.00345423,-0.000637565,-0.00165335,
0.000557465,9.3576e-05,0.000523697,-0.000779727,0.000537895,-0.00052019,0.000791578,0.000832986,0.000217226,-0.00660484,-0.000109622,0.000275748,
0.000928419,0.00158945,-0.000698324,0.00038994,-0.000376496,0.00110508,-0.000158265,0.000277508,0,0,9.46746e-05,-0.00110345,
-0.000371264,0.000840454,0.00157054,-0.000259943,0.000645335,-0.000129946,-0.000474947,0.000277431,0,0.00157654,-0.000124574,-0.000276052,
-0.000928764,-0.00130768,-0.00087222,0.000389889,-0.000699131,-0.000715005,0,0,-0.000434499,0.00031501,-0.00038877,-0.000552334,
0.00130003,0.000747454,-0.000174535,0.000129929,0.00193486,0.00123469,-0.000633613,-0.000554939,0.000651678,0,0.000209356,-0.000276281,
-0.000371264,0.00195941,-0.00157219,0.000259808,0.000966028,-0.000389737,0.00174147,-0.000277585,0,0,-1.99368e-05,-0.000552792,
-0.000371402,-0.00392267,-0.00139958,-0.00208035,-5.36438e-05,-0.00143034,-0.00158303,0.00221853,0.000217132,0,0.000109647,-0.00027651,
0.000557051,0.0049475,0,0.00208035,0.000965148,0.000390295,0.00126662,0.00138408,0.000868056,-0.00157604,0.000443451,0.00551573,
-0.000928591,-0.000931619,-0.000175085,-0.00155986,-0.00209233,-0.00110623,-0.000791452,-0.00193825,-0.000868056,-0.00252685,-0.000657773,-0.00496279,
0.000557258,-0.000466135,0.00576169,0.000650237,-0.00172006,0.00169139,0,0.000277123,0.000434122,0.0044178,0.000154516,0.000276358,
-0.00148671,0.000372926,-0.00191688,-0.000910451,0.00182747,-0.000130005,-0.000633613,-0.000831601,-0.00152025,-0.00315358,-0.000727929,0.000276281,
0.00111524,0.000465962,-0.00192056,-0.000781047,0.000429507,-0.00195211,0.000791954,0.000554477,0.00152025,0,0.000294227,-0.00110558,
0,0.00214063,0.00192056,0.0016915,0.00101934,0.00117172,0.000633112,0.00138485,0.00173461,0.000947119,0.000652974,0.00138179,
-0.000185787,0.000371816,0.00209096,-0.00182173,-0.000697331,-0.00110659,0.000316406,-0.000276817,-0.000433369,0,-0.00022924,-0.00138179,
-0.000185822,-0.00195358,-0.00558563,0.00143164,-0.000322009,-0.000325701,0,-0.000553863,-0.000216755,-0.00189514,-8.47325e-05,0.00110558,
0,0.000651617,-0.00280456,-0.000260146,0.000912091,0.000846602,-0.000791202,0.00027697,0.000433463,0,-7.97548e-05,0,
0.000557362,-0.000372301,0.00122796,0.000520224,-0.0012342,0.000780843,0.000791202,0.00055371,0,0.00221064,9.96924e-05,0,
-0.00037154,-0.00111773,0.00472235,-0.000780437,0.000912384,-0.000260213,0,0.00027674,-0.00108401,-0.00189454,-0.000334009,-0.000829073,
-0.00148754,-0.000559336,0,-0.00260586,-0.00306246,-0.00162787,-0.00523354,0.000829761,-0.00347675,-0.00221484,-0.00192147,0,
-0.000186098,-0.000466353,0.000872068,-0.000130472,0.00247219,-0.000391083,-0.000318066,-0.00027651,0.000435256,-0.000316807,4.49596e-05,0.000552792,
-0.000372301,-0.000839983,-0.00436796,-0.000783188,-0.000161044,-0.000717384,-0.000318167,0,-0.000435256,0,-0.000454685,-0.00193611,
0.00130245,-0.00121456,-0.000875887,0.000783188,-0.00091307,-0.000522057,-0.00095511,0.00027651,0.000435256,-0.00190295,-0.000619904,0,
-0.00204746,0.000934405,0,-0.000652614,-0.00242098,0.000978633,0.000636841,-0.00138332,-0.000870701,0.00285307,0.000319998,0.000553557,
0.000745018,-0.000653992,0.00227571,0,0.00134571,0.000521546,0.000636436,0.000553557,0.000435445,-0.00348819,0.000419843,0,
0.000372301,-0.00121569,-0.000874661,-0.000261165,-0.000268998,0.00104228,0.000318066,0,-0.000435445,0,0.000144905,0.000276663,
0.000372162,0.00084179,0.00262169,0.000261165,-0.00021525,-6.51105e-05,0.000317965,0,0,0,-3.99716e-05,-0.00083022,
-0.000930665,-0.000374042,-0.00139738,0.000652614,5.3817e-05,-0.000521037,-0.000795102,-0.00083045,0.000217746,0.00158705,-0.000144911,0.00138332,
-0.000745157,0,-0.00262536,-0.00104439,-0.00037678,-0.000325786,-0.00143278,-0.00083114,-0.00043554,-0.00190476,-0.000744872,-0.00027651,
-0.000186376,-0.000748503,0.000525624,0.000130608,-0.000323067,-0.000586682,0.000159299,-0.0002772,0.000217794,-0.00637554,-0.000245079,-0.00082999,
0,0.00056143,-0.00809009,0.000130591,-0.000377043,-6.52082e-05,0.000318522,0,0,0.00287402,-1.50068e-05,0,
0.000186376,-0.000467836,0.00070609,-0.000522466,0.00107689,6.52082e-05,0,0,-0.000217794,-0.000957091,0.000110045,-0.00138485,
-0.00111878,-0.000748994,-0.00211977,-0.00196168,-0.00156187,-0.00202343,-0.000796495,-0.00110957,-0.00087165,0.000319132,-0.00129129,-0.000554477,
-0.00168052,-0.00149967,-0.00389795,-0.00091677,-0.00124046,-0.000392106,-0.000956633,-0.00166667,0,0.00031903,-0.00137821,0.000277277,
0.00298563,0.000656383,0.00866112,0.00026202,0.000269796,0.000326765,-0.000797894,0.000555864,0.00108944,-0.00287494,0.000330943,-0.00222037,
-0.00373344,-0.00112549,-0.00759654,-0.000786267,-0.0015118,-0.00124228,0.00318776,-0.00139024,0.000217746,0.00319387,-0.00118388,0.000555556,
0.000373972,0.00159407,0.00141769,0.00104822,0.00393669,0.00307019,-0.000795988,0.00388781,-0.00043554,0,0.000531915,0.000555247,
-0.000748083,-0.000187406,-0.00194984,-0.00117932,-0.00307253,-0.00307019,-0.000477897,-0.00360961,-0.00370977,-0.000637959,-0.000296031,0.00110957,
0.00112191,0.000749415,0,0.00157212,0.000917357,0.000523252,-0.00015935,0.00111204,0.00196571,-0.00576002,0.000632095,-0.000277277,
0,-0.000655707,0.00248095,-0.0022279,-0.000107881,0.000261523,-0.00111616,0,0.00109039,0.00288416,0.000215624,-0.000277354,
-0.000373832,-0.000562377,-0.0033685,-0.000393675,0.0010244,-0.00111195,-0.00175649,0.000833218,-0.0030561,-0.000320051,-0.000797538,-0.00361262,
0.00149449,-0.00103185,-0.000710606,-0.00105056,-0.00032338,-0.00157192,-0.000959386,-0.00222346,-0.000656096,-0.0025641,-0.00123016,0.000834841,
-0.0020555,0.000938086,0.00159815,0.00301739,-0.0035641,-0.000131105,0.0028754,-0.000556638,0.00131176,0.00128287,0.000190899,-0.000556483,
-0.000561325,-0.000187547,0.00230394,-0.00209809,0.00329454,0.00229185,-0.00303539,0.000556638,0.000436872,-0.00128287,0.000507213,0.00166852,
0.000374252,-0.000281386,-0.00194915,-0.000393882,-0.00313226,-0.0016365,0.00079968,0.000834376,-0.000218412,0.00160334,-1.00413e-05,0.000277816,
-0.00056143,-0.000656876,0,-0.00105111,0.000540745,0.000131019,0,-0.000834376,0,0,-0.000477079,-0.000277816,
-0.000374462,0.000938262,0.0012408,0.000788436,-0.000162193,-6.55072e-05,0.000479501,-0.000556638,-0.000655523,0,0.000105479,-0.00111204,
-0.000749344,-0.00112602,-0.000354359,-0.00184065,-0.000378552,-0.00124545,-0.000959233,-0.000835538,-0.000655953,0.00160077,-0.000788852,-0.000556483,
0.000749344,0.000844634,0.00265463,0.001972,0.000702912,0,0.00127877,0.00139218,0,0,0.000587929,0.00111266,
0,0,-0.000176757,-0.000788333,-0.000162167,0.000459031,-0.000159757,0.000834376,0.000218699,0.000959233,0.000366653,0,
-0.000749344,-0.00272416,-0.00212352,0.000131432,-0.000973552,0.000327751,-0.00111902,-0.00139101,0.000437254,0,-0.00129142,-0.000556174,
0.000936593,-9.4069e-05,-0.00337149,-0.00105194,0.000162324,-0.00170548,0.000639591,0,-0.000218603,0,0.000557975,0,
-0.000374532,-9.40778e-05,0.00319432,-0.000658025,0.00151376,0.00137773,-0.000159859,0.00139101,0.000437158,-0.00191939,0.00031655,-0.00111328,
-0.000562061,-0.000658793,-0.00337209,-0.000263331,-0.00140556,-0.00078704,-0.000479731,-0.000278048,-0.000655809,-0.00192308,-0.000437167,-0.000557103,
-0.000374883,0.00300809,-0.0033835,-0.00250511,0.00010819,0.000393597,-0.000319949,-0.0013914,0,0,-0.000854787,-0.000278668,
0.000187459,-0.00103301,0.00604661,0.0030317,-0.000270497,0,0.000159987,0.00166945,-0.000437445,0.00192308,0.000864839,0.000557258,
0.000562166,-0.00075195,0.000354547,-0.00105346,0.00237787,-0.000327987,0.000959386,-0.00166945,-0.000437637,0,0.000467305,0.00194796,
0.000374602,-0.000470256,-0.00640116,0.00052687,-0.000269927,0.000131208,0,0.00222531,0.000437637,0.000640205,-0.000246187,-0.000556174,
0.000187248,0.0018797,0.0104694,0.00144746,0.00102534,0.000459092,0,0.000833218,0.000218747,0,0.00105466,0.00111204,
-0.000374532,0.000657061,-0.0047775,-0.00171086,-0.00226794,-0.000131148,0.000479348,-0.00166713,0.00174825,0.00255673,0.000100386,-0.000833912,
0.000748923,-0.000938791,0.000354673,0,0.00081057,0.000524487,0.000798403,0.000556019,0.000436586,-0.00159719,-0.000306209,0.000833912,
0.000187143,0.00028173,-0.000177321,0.000526732,0,0,0,0,0.000654522,0,0.000165666,0,
-0.000187143,0,-0.000354736,0.000789578,0.000971817,0.000589719,0.000319183,-0.000277971,-0.000654522,0,0.000145562,0,
0.000935366,0.000469373,0.000709346,0,0.000107921,0.000131002,0.000478583,-0.000556174,0.0008726,0,0.000220813,-0.00166852,
0.00130804,0.00103185,0.000708843,0,0.0014558,0.00019647,0.0011158,0.00222284,0.00196057,-0.000639591,0.00115847,0.00166852,
-0.00186916,-0.00168903,0.00600496,0.000263054,-0.000485031,-0.00019647,0,-0.000277585,-0.000653097,0.00637757,0.000140329,-0.00194688,
0.0016824,0.000844872,-0.00123337,-0.000131518,0.00129289,-0.00026202,0.000318573,-0.000555401,0.00130577,-0.00063593,0.000210457,-0.000278435,
-0.000560486,-0.000563169,-0.00477159,-0.000657851,-0.000592369,0.000327514,-0.000477897,-0.000833681,0.000652245,0,-0.000260572,-0.00167224,
-0.0005608,-0.000281703,-0.0015956,-0.000658285,-0.000700525,0.000130976,-0.000478126,0,-0.00282947,0,-0.000601579,0.000278901,
0.00112129,-0.00188005,-0.000354925,0.000131692,0.000161703,0,-0.000318878,-0.000834376,0.00087146,0,-0.00114902,-0.00167457,
0.000746826,0.000752445,-0.00017751,0.00249885,0.000484953,0.000327364,0.000478278,0.00250104,0.000653097,0,0.000537042,0.000837638,
0,0.00140931,-0.00159901,-0.00118289,0,-0.00308146,0,0,0,0,0.000516693,0.00195176,
-0.000560067,0.00159482,0,-0.00078937,-0.000700563,0.00249213,0.00111509,-0.000832986,0,-0.00254777,0.000486351,-0.00111483,
0.000746687,0.000562272,0.00106629,0.0014467,0.00113144,-0.00203259,0.000795735,0.000555401,0.00108755,0,0.000441021,0,
-0.000559963,9.36812e-05,0.00796112,0.00118211,-5.38488e-05,0.000918454,0.000636132,0.000555093,0.000869187,0.00730742,0.000771319,0.000557569,
0,-0.000749695,0,-0.00197096,-0.000161564,0.00117963,-0.000158995,-0.000832755,-0.000217226,-0.00507776,-0.000345517,-0.000278746,
-0.000933968,0.000187477,-0.0097389,0.000920266,-0.000808211,-0.00183558,0.000317965,-0.00138947,-0.000869376,-0.00127348,-0.000626242,-0.00167411,
0.00130731,-9.37339e-05,0.000711491,0.000262778,0.000323363,-6.5619e-05,-0.00127247,0.000833912,0,0.00286305,0.000280605,-0.000838106,
0,-0.000562588,0.00195399,0.000787919,-5.38866e-05,0.000918274,-0.000477593,0.000555556,-0.000217462,0,0.000170329,0.000558815,
0.000186619,0.00103117,0.000532245,0,0.000592593,6.55587e-05,0.000318421,0,-0.000870322,-0.00190779,0.000185325,-0.000558815,
-0.000559963,-0.000281123,-0.000532245,0.000131259,5.38546e-05,-0.000459001,-0.00111492,-0.000555556,0.000652813,0.000318218,-0.000365674,0,
0,-0.000468713,-0.000887705,-0.00065647,0.000699847,0.000196741,0,0.000277816,-0.000435161,-0.000318218,0.000360665,-0.000838809,
-0.000373483,-0.00187705,-0.000177636,-0.000131346,0.000269041,0.000196702,0.00127409,-0.000833681,-0.00152456,0,-0.00102724,-0.00139958,
0,0.00168951,0.000177636,0.000525279,-0.000861187,-0.00013113,-0.00270938,0.00111142,0.00087146,0.000636335,0.00040601,-0.00224341,
-0.000186794,-0.000375199,0.000177604,0.000262536,0.000269201,0.000917552,-0.000478889,0,-0.000435635,-0.00254777,-0.000280681,0.00112233,
0.000186794,-9.38218e-05,-0.00124389,-0.0018392,0.000215308,-0.000393133,0.000319285,0,0.000653381,0,0.000230565,0.000840925,
-0.000186794,0,0.000177794,0.000920024,0.000107637,0.000196586,-0.000638672,-0.000277739,-0.000653381,0.00222966,-2.50588e-05,-0.00196326,
0,-0.000938703,-0.000177794,-0.00328969,-0.000107637,-0.000524315,-0.000798914,-0.000833681,-0.00087184,0,-0.000957718,-0.0011236,
-0.000747524,9.39099e-05,0.00124389,0.00197511,-0.00059221,0.000589835,0.000319642,0,0.000436015,0,0.000421308,0.00280663,
0.000934318,9.39011e-05,0.00177431,-0.0011846,0,-0.000589835,0.000638978,0.000277971,0.000435825,-0.00446429,-7.02057e-05,-0.00196381,
0.000373483,0.0021573,-0.00124169,0.00157916,0.00113028,0.000720862,0.00111723,0.0013887,0,0.000638978,0.00109264,0.000280781,
0,-0.000187406,0.00760325,0.00026295,-0.000484248,-0.000131027,-0.000159528,0.000554939,0.000435635,0,3.00559e-05,0.00112233,
-0.000747105,0.00177894,0.0035168,0.000394296,0.000269056,0.000196534,-0.000957702,0.000831831,-0.000435635,0,0.00098133,0.000560695,
0.00186672,0.000467617,0.00122796,0.000525486,0.000860493,-0.000196534,0.000798148,-0.0002772,0.000653381,0.00763605,-9.0082e-05,0.00140036,
0.00018648,-0.00121626,-0.000876962,-0.000131346,0.00010751,0.000982286,0,0.000554324,0.000870511,0,0.000355276,0.000559597,
-0.000746129,-0.00215548,-0.00333949,-0.00144594,0.000107498,-6.54557e-05,-0.000319183,-0.000277123,-0.00174178,-0.000317007,-0.000845865,-0.00195996,
0.000186585,0.00178094,0.00263736,0.00183993,-0.000483832,-0.00124447,0.000638264,-0.00110926,0.00043573,0,0.000185251,0.00028023,
0.000373065,9.36461e-05,0,-0.00131389,0.000698793,0.000851649,-0.00175621,0,0.00043554,0.000633914,0.000365394,0.000280151,
-0.00111961,-0.000749415,0,-0.00118398,-0.00102148,-0.000589526,0,-0.000277508,-0.00130719,0,-0.000750954,0.000839983,
-0.000186724,-0.000656199,-0.0052817,-0.000658371,0.000161355,0.000589526,-0.000319642,-0.000555247,-0.000218031,-0.00126823,-0.000300539,-0.00055991,
0.000186724,-0.000375164,-0.00176678,0.00131631,-0.000322737,6.54815e-05,0.0011183,0,-0.000654379,-0.00126984,-0.000135272,-0.000840454,
0.000186689,-0.00112634,0.00176678,0.000526039,0.000376516,-0.000261952,-0.000958467,0,-0.000654807,0,-0.000220483,0.00028023,
0.000559858,0.00300075,0.00352423,-0.00171064,0.000376374,0.000981965,0.000798786,0,0.00130919,-0.00095344,0.00041587,0.000280151,
0,-0.000843052,0.000175886,0,-5.37591e-05,0.00052332,0.000478965,0.00111019,0.00130747,0,0.000751134,0,
-0.000559858,-0.00140667,-0.00370012,0.000526662,0.000322511,-0.000588755,0,-0.00138793,-0.00087146,0,-0.000485669,-0.000280151,
0,0.00196878,-0.00265135,0,0.000429853,-0.00072006,-0.000638672,0.000277739,0.00108921,-0.00095435,0.00022534,-0.00028023,
-0.000186689,-0.00159348,0.00740614,0,0.000537057,0.000981772,0.000638672,0.000832755,-0.00130719,-0.00127389,0.000125167,0,
-0.000373483,-0.00168998,-0.0113075,0,-0.0017196,-0.00170235,-0.00095816,-0.00138831,0,0,-0.00082639,-0.000841161,
0.000373483,0,-0.000355429,-0.000263296,0.00150481,-0.00111464,0.000159757,0.000277816,-0.00109063,-0.00095648,-0.000115248,0.000841161,
0.000746547,-0.000281942,0.00159844,0.000526524,-0.000590905,0.00196618,0,0.000277739,0.000218221,0.0028667,0.000340695,-0.000280308,
-0.000746547,0.000281942,-0.000354988,-0.000526524,-0.00053749,-0.0012448,0.000319438,-0.000833449,0,-0.000954654,0,0,
0,0.000469726,-0.000355114,-0.000131674,-0.000376415,-6.55587e-05,-0.00095862,0.00055571,-0.000218221,0,0.000250437,0.000280308,
0.000186689,-0.000281809,-0.00355809,-0.000131692,0.000376415,-0.00013113,0.000639182,0.000555401,0.000436395,0.000636537,-0.000355639,-0.000280308,
0.000373274,-0.000281889,0.00515511,0.00131614,0.000161277,0.000262243,0,-0.000555401,0.000654236,0.000636132,0.000616027,0.000560538,
0,-9.39805e-05,-0.00230763,-0.000263089,-0.000376354,-0.000196676,-0.000159757,0.000832986,0,-0.00127267,1.50203e-05,-0.000560538,
-0.000746687,0.00122106,-0.00142273,0.000131553,0.000430108,0.000131122,-0.000319591,-0.000555247,-0.000218031,0,-0.000340516,0.000280308,
0.000560067,0,0.00053376,-0.00105291,-0.0008604,-0.000262261,0.000319591,0,0,0,-0.000225405,-0.000560695,
-0.00093362,-0.00169109,-0.00285002,-0.000395127,-0.000968836,-0.000590338,-0.000799169,-0.00111142,-0.00109087,-0.000318421,-0.000781798,-0.00140312,
0.000186794,0.00093985,0.000356697,-0.00092257,0.000215378,-0.000590687,0,0,0,-0.000955871,-0.000270765,-0.00112391,
0,0.000751244,0.000178301,0.000790826,0,-0.00032831,0,0,-0.000873553,0,-6.51951e-05,0.000562114,
0.00167957,0.00271854,0.000891027,0.00026347,0.00172136,-0.000394115,0.00127836,0.00194418,0.00021846,0.00254696,0.000716912,-0.000843289,
-0.0011194,-0.00187406,-0.00142603,0.00105319,-0.000537606,0.0024279,-0.000638978,-0.000277508,0,-0.000318016,-0.000265649,0.00112423,
-0.000186689,-0.00093835,0.000178364,0.000394659,-0.000161338,-0.00124602,-0.000799297,0,-0.00021846,-0.00478241,2.00514e-05,0.00280505,
-0.000186724,0.00159467,-0.000356761,-0.000131536,0.000107562,6.5619e-05,-0.000639898,0.000277508,0,0.00350934,-0.000180477,-0.00280505,
0.000373413,0.00103049,0.00373965,-0.000394711,0.000698868,0.000196831,0.000639898,-0.000277508,0.00109182,-0.00574898,0.000345886,-0.000280938,
0.000932923,0.00121649,0.00584849,-0.00105332,-0.000591318,0.00137673,0.000479655,0.00166389,0.000218221,0,0.000581221,0.0014039,
-0.00111961,-0.000935629,-0.0019457,-0.000658892,-0.000322685,-0.000327622,-0.000319744,-0.00166389,-0.00109158,-0.00128205,-0.000586233,-0.00196602,
-0.000186724,-0.000842815,-0.00585991,-0.000263678,-0.000215181,-0.00118033,-0.000639795,-0.000832986,-0.000655523,-0.00256904,-0.000491297,0,
0.000560067,-9.369e-05,0.00124588,0.000263678,0,6.56103e-05,-0.000160013,0.000555401,0.000218555,0.000964165,0.000170477,0,
-0.000186654,0.000468362,0.000888968,-0.000791244,-0.000269041,-0.000262467,0.000160013,0.000832524,0.000218508,0.000642261,-8.5235e-05,0.000843052,
-0.000373413,-0.000187319,-0.000711111,0.0003957,-0.00037678,-0.000131259,0.000319949,-0.000554939,-0.000218508,0,0.000105289,-0.00253129,
-0.000373552,-0.00046845,0.000533381,-0.00237655,-0.00237159,-0.000656556,-0.000960154,-0.00166667,-0.000874508,-0.000642261,-0.000697121,-0.00056338,
-0.00186986,-9.37163e-05,-0.00427503,0.00198085,0.00215622,-0.000656987,-0.00192308,-0.00250522,-0.000875274,-0.000964165,-0.00142585,-0.00112771,
0.000187143,-0.000281202,-0.00250224,-0.00396564,-0.000430872,-0.0003944,0.000962001,0.000835771,0.00153123,-0.00289809,-0.000412067,-0.000282127,
0,-0.000281281,0.00482015,0.00145589,0.000107735,-0.000394555,0.000800961,-0.000278513,0.000218555,0.000966962,5.52871e-05,0.000282127,
-0.000374322,0.000187529,0,0.0013217,-0.00231887,0.000526039,-0.0004805,0.000556948,-0.00262582,0.00289529,0.000437163,0.00169109,
0,-0.00103185,-0.00249643,0,0.00237274,0,0.00112081,0.00305768,-0.00021913,-0.00225117,-8.03834e-05,0,
0.000187178,0.00215628,0.00445356,-0.000792812,-0.000808255,0.000525762,-0.000320102,-0.00250104,0.000438212,0.00257235,0.000226062,0.000844476,
0.000187143,-0.00394108,-0.000533381,-0.000132196,-0.00172646,-0.000328569,0,0.00166806,0.00196958,0,-9.04186e-05,0.000281334,
-0.000187143,0.000469991,-0.00534951,0.000132196,0.00178037,0.000788385,0,-0.0022247,0,0,8.53956e-05,0,
-0.000187178,0.00150249,-0.000357654,-0.000132196,0.000485005,0.000393959,-0.000480346,0,-0.00196958,-0.00192864,-2.51156e-05,0.00056243,
0.00224383,0.000281465,0.00160844,0.000528681,-0.000646726,0.000459423,0.00160026,0.00250243,0.000219034,0.00192864,0.000281259,-0.000281175,
-0.000934318,0.000937647,0.00658541,0.00198007,-0.00145666,-0.00151033,0.000479578,-0.00111142,0.00175055,0.00160436,0.000943647,0.000562272,
-0.000373972,9.37163e-05,-0.00426667,-0.00118757,-0.000323992,0.00157594,0,-0.000834376,-0.000656096,0.000320564,-0.000341216,-0.00366043,
0,-9.37163e-05,0,-0.00237938,0.000485948,0.000262416,-0.00240019,0.000834376,-0.000218794,0,6.02231e-05,0.00422238,
-0.000374111,0.0010304,-0.00482187,0.00198321,-0.000485948,0.000262347,0.00303927,0,-0.000218842,-0.00353187,4.01467e-05,-0.000280938,
-0.000187108,-0.00168666,-0.00232996,-0.000792812,-0.00183794,-0.000524762,-0.0014385,-0.00139101,-0.00021889,0.0048131,-0.000441703,-0.00140588,
-0.000187143,-0.00140772,0.000896781,-0.00132275,0.00145981,-0.000262484,-0.000159962,-0.000278435,-0.00087604,-0.00288508,-0.000713159,0,
-0.00056164,0.00112634,0.00286431,-0.000926968,-0.00162215,-0.000984931,0.000319898,0.000278435,-0.00153492,-0.00353755,-0.000728751,-0.00112613,
0.00056164,0.00149981,-0.00286431,0.000264936,0.00108172,0.00144423,-0.00304317,0.000834841,0.00131579,0,0.0012009,0.00140746,
0,-0.000937119,0.00125414,-0.00132538,-0.00010812,-0.000656211,0.000641437,-0.000278203,-0.000219178,0,-0.000557561,-0.001971,
0,0.000374953,0.000537009,-0.000530645,-0.000648964,0,0.00288139,-0.000556638,-0.00109661,0,-0.000160796,-0.00112803,
-0.000748923,-0.000937647,-0.00268793,0.00119355,-0.000757658,-0.000262605,-0.000479655,-0.000835538,-0.000878156,0,-0.000296535,0.00112803,
-0.000187319,-0.00112634,-0.00179598,0.00225061,0.000108272,6.56577e-05,0,-0.000278668,0.000439174,0.000322113,-0.000175952,0.00112676,
0.000374602,0.00187653,0.00805662,0.000925253,0.000649386,0.000590726,0.000479655,0.000557258,0.002631,0,0.000366951,-0.00169062,
0,-0.00150094,-0.00572248,-0.00344098,0.000216368,0.000983768,0.000479425,0,-0.00241149,0.0019305,0.000190962,0.000281968,
0.000187248,0.000187741,0.00107546,-0.000530434,0.000162245,0,0.000638876,0.000556948,0.000219467,-0.00160849,-0.000160808,0,
0.000187213,0,0.00196868,0.000662998,-0.000108161,-0.000393391,0.000159655,-0.000278435,0.000658111,0.000643708,0.000447183,0.000845428,
-0.000187213,9.38571e-05,-0.00304414,-0.000265146,0.000108161,0.000131148,-0.000958313,0.000556793,-0.000438693,0,-0.0002914,-0.000845428,
-0.000374532,-0.00122083,0.000717103,-0.000397852,0.000432526,0.000196689,-0.000319642,0.00027828,0.00021937,0,-5.02489e-06,-0.000281968,
0.000561745,0.000469726,-0.00251211,0,-0.000270307,-0.000262261,0.000319642,0,0.000438596,0.00289157,0.000100493,-0.000282048,
-0.000749064,0.000657246,0.00376581,0.000530434,0.000270307,0.000458911,-0.000319642,-0.000556638,0,-0.00289157,-0.000150743,-0.000564334,
0.00056185,-0.000187741,-0.00466452,-0.000795756,-0.00021624,-0.000262209,-0.000319744,-0.000556948,-0.000438596,0,-2.01008e-05,0.000564334,
-0.00149897,-0.00319699,0.00430648,0.00092832,-0.00156914,-0.00072143,-0.00128,-0.000836004,0.000219322,0.00128617,-0.000874776,-0.000564334,
0.00149897,-0.000753722,-0.0046662,-0.000265146,0.00135285,-0.00118165,0.00271804,-0.00111576,-0.000877578,-0.000321388,-0.000764799,-0.00141223,
0,-0.000565664,0.00143807,-0.000530504,-0.00173198,-0.00013138,-0.00351888,0.00250871,0.000438885,0,-0.000236602,0.00282247,
-0.00149897,0.00018859,0.000538745,0.00145821,0.000541565,0.0017066,0.00032041,-0.00195068,0.000877193,0,9.06203e-05,-0.00310515,
0.000187494,0.00338856,-0.000179549,-0.000927705,0.000108278,-0.00118118,0.00287908,0,0.000219178,0,0.000312074,-0.000565611,
-0.00112549,-0.000281942,-0.000538842,-0.000265217,-0.000649843,-0.000196999,-0.00255877,-0.00111638,-0.000438404,0,-0.000533605,-0.00113218,
0.000562905,-0.00499412,0.000897908,-0.000265287,0.000866363,-0.000394115,-0.000160141,0.000558347,0.000657534,-0.000964785,0.000327244,0.00423909,
0.000562588,0.00245306,-0.00179662,0.000530504,0.000487,0.00196902,0.000480346,0.00223028,0.00087604,0,0.000266751,-0.000282048,
0.000374883,0.00150659,-0.00017984,0.000132582,-0.00102839,-0.00150924,-0.000480346,0.000278435,0,0.00160746,0.0004679,-0.00282486,
0.000187389,-0.000941354,0.00556005,0.00185431,0.00183953,0.000459574,0.000480346,-0.00139295,0.000656527,0.00160488,0.000638607,0.000848296,
-0.000374813,-0.00131939,-0.00107373,0,5.40526e-05,-0.00098506,-0.00016009,-0.000557724,-0.000437637,-0.00032077,-0.000668787,-0.000565451,
-0.000750047,0.00065991,-0.00250986,-0.000926723,-0.00146045,-0.000131415,-0.00128164,-0.00139567,-0.000437828,0.00032077,0,-0.000848776,
-0.000562905,-0.00047132,0.00197256,-0.00106016,5.41287e-05,-0.000657333,-0.000320667,-0.000279369,-0.00153391,0,-0.00103171,-0.000566251,
-0.000938879,0.000377074,-0.00197256,-0.00225659,0.000216485,-6.5757e-05,-0.000481193,-0.000838574,-0.00131666,0,-0.000866455,-0.00170068,
-0.000751738,-0.00075429,-0.00287615,0.000265745,0.000649175,-0.000657808,-0.000481425,-0.000559441,0.000439078,-0.000641643,-0.000393175,0.000283648,
0,0.00113122,0.00377325,0,-0.00205717,-0.000197427,-0.000642261,-0.000279838,-0.000439078,-0.000642055,-8.06704e-05,-0.000283648,
-0.000940468,-0.000565451,-0.00197469,-0.00132943,-0.000704741,-0.000394971,-0.000964165,-0.000839983,-0.00175824,0,-0.000514427,-0.00170358,
